Date,S&P Comp (P),Dividend (D),Earnings (E),CPI,Long Interest Rate (GS10),Real Price,Real Dividend, Real Total Return Price (diviend reinvested) ,Real Earnings,Monthly Total Bond Returns,Real Total Bond Returns,10Y Annulazied Stock Real Return,10Y Annualized Bond Real Return,Real 10Y Excess Annualized Returns
1887-08-01,5.45,0.24,0.35,7.99,3.61,215.44,9.49,566.76,13.84,1.0,3.64,0.052300000000000006,0.058899999999999994,-0.0066
1887-09-01,5.38,0.24,0.35,7.9,3.62,215.24,9.7,568.34,14.1,1.0,3.69,0.054299999999999994,0.0547,-0.0005
1887-10-01,5.2,0.25,0.36,7.99,3.63,205.56,9.68,544.92,14.03,1.0,3.65,0.0571,0.0576,-0.0005
1887-11-01,5.3,0.25,0.36,8.09,3.65,207.05,9.67,551.0,13.97,1.0,3.61,0.0525,0.059000000000000004,-0.006500000000000001
1887-12-01,5.27,0.25,0.36,8.28,3.66,201.14,9.54,537.4,13.74,1.0,3.54,0.057699999999999994,0.0616,-0.0039000000000000003
1888-01-01,5.31,0.25,0.35,8.37,3.67,200.36,9.37,537.41,13.27,1.0,3.51,0.060899999999999996,0.0629,-0.0021
1888-02-01,5.28,0.25,0.34,8.28,3.65,201.52,9.42,542.63,13.1,1.0,3.56,0.058499999999999996,0.0602,-0.0017000000000000001
1888-03-01,5.08,0.25,0.34,8.28,3.63,193.89,9.35,524.17,12.79,1.0,3.58,0.0576,0.0602,-0.0026
1888-04-01,5.1,0.24,0.33,8.18,3.62,196.92,9.39,534.47,12.61,1.0,3.64,0.054000000000000006,0.059000000000000004,-0.0049
1888-05-01,5.17,0.24,0.32,8.09,3.6,201.97,9.44,550.32,12.43,1.0,3.7,0.0508,0.0506,0.0003
1888-06-01,5.01,0.24,0.31,7.99,3.58,198.05,9.49,541.79,12.25,1.0,3.76,0.0641,0.0565,0.0076
1888-07-01,5.14,0.24,0.3,8.09,3.56,200.8,9.31,551.43,11.79,1.0,3.73,0.0645,0.0592,0.0052
1888-08-01,5.25,0.24,0.29,8.09,3.54,205.09,9.25,565.35,11.46,1.0,3.75,0.066,0.0592,0.0068000000000000005
1888-09-01,5.38,0.24,0.29,8.09,3.52,210.17,9.18,581.45,11.13,1.0,3.76,0.0632,0.0592,0.004
1888-10-01,5.35,0.23,0.28,8.18,3.51,206.57,9.01,573.57,10.68,1.0,3.74,0.06269999999999999,0.0604,0.0023
1888-11-01,5.24,0.23,0.27,8.28,3.49,200.0,8.84,557.36,10.24,1.0,3.71,0.0696,0.0617,0.0079
1888-12-01,5.14,0.23,0.26,8.28,3.47,196.18,8.78,548.76,9.92,1.0,3.73,0.0765,0.0602,0.0163
1889-01-01,5.24,0.23,0.26,7.99,3.45,207.14,9.06,581.53,10.41,1.0,3.88,0.0784,0.0564,0.022000000000000002
1889-02-01,5.3,0.23,0.27,7.9,3.45,212.04,9.13,597.41,10.67,1.0,3.93,0.0768,0.052199999999999996,0.024700000000000003
1889-03-01,5.19,0.23,0.27,7.8,3.45,210.17,9.21,594.31,10.93,1.0,3.99,0.07919999999999999,0.0508,0.028399999999999998
1889-04-01,5.18,0.23,0.27,7.8,3.44,209.76,9.18,595.33,11.07,1.0,4.01,0.07919999999999999,0.0493,0.029900000000000003
1889-05-01,5.32,0.23,0.28,7.61,3.44,220.82,9.37,628.92,11.48,1.0,4.12,0.069,0.0466,0.022400000000000003
1889-06-01,5.41,0.23,0.28,7.61,3.44,224.55,9.34,641.78,11.62,1.0,4.13,0.0633,0.0451,0.0182
1889-07-01,5.3,0.22,0.28,7.61,3.44,219.99,9.31,630.95,11.76,1.0,4.15,0.0676,0.0436,0.0239
1889-08-01,5.37,0.22,0.29,7.61,3.43,222.89,9.27,641.49,11.9,1.0,4.16,0.0674,0.042199999999999994,0.0252
1889-09-01,5.5,0.22,0.29,7.71,3.43,225.47,9.12,651.1,11.89,1.0,4.12,0.060899999999999996,0.0394,0.021400000000000002
1889-10-01,5.4,0.22,0.29,7.71,3.43,221.37,9.09,641.45,12.02,1.0,4.13,0.060899999999999996,0.038,0.0229
1889-11-01,5.35,0.22,0.3,7.71,3.43,219.32,9.05,637.7,12.16,1.0,4.14,0.0625,0.036699999999999997,0.0258
1889-12-01,5.32,0.22,0.3,7.8,3.42,215.43,8.91,628.54,12.15,1.0,4.11,0.0556,0.0366,0.019
1890-01-01,5.38,0.22,0.3,7.61,3.42,223.31,9.13,653.74,12.42,1.0,4.22,0.053200000000000004,0.034,0.0192
1890-02-01,5.32,0.22,0.3,7.61,3.44,220.82,9.13,648.68,12.38,1.0,4.23,0.054900000000000004,0.0329,0.022000000000000002
1890-03-01,5.28,0.22,0.3,7.61,3.45,219.16,9.13,646.04,12.35,1.0,4.23,0.0565,0.0331,0.0235
1890-04-01,5.39,0.22,0.3,7.61,3.47,223.72,9.13,661.74,12.32,1.0,4.24,0.0557,0.0332,0.0225
1890-05-01,5.62,0.22,0.3,7.71,3.49,230.39,9.02,683.68,12.13,1.0,4.19,0.05,0.0371,0.0129
1890-06-01,5.58,0.22,0.3,7.71,3.5,228.75,9.02,681.05,12.09,1.0,4.2,0.0489,0.038599999999999995,0.0104
1890-07-01,5.54,0.22,0.29,7.71,3.52,227.11,9.02,678.4,12.06,1.0,4.21,0.0484,0.0374,0.011000000000000001
1890-08-01,5.41,0.22,0.29,7.99,3.54,213.86,8.7,640.99,11.59,1.0,4.06,0.0575,0.0426,0.0149
1890-09-01,5.32,0.22,0.29,8.09,3.55,207.83,8.59,625.06,11.43,1.0,4.02,0.056799999999999996,0.042699999999999995,0.013999999999999999
1890-10-01,5.08,0.22,0.29,8.09,3.57,198.45,8.59,599.01,11.4,1.0,4.03,0.0668,0.044199999999999996,0.0226
1890-11-01,4.71,0.22,0.29,7.9,3.59,188.43,8.8,570.98,11.63,1.0,4.13,0.08039999999999999,0.0418,0.038599999999999995
1890-12-01,4.6,0.22,0.29,7.9,3.6,184.03,8.8,559.87,11.6,1.0,4.14,0.0907,0.0433,0.047400000000000005
1891-01-01,4.84,0.22,0.29,7.8,3.62,195.99,8.91,598.52,11.91,1.0,4.2,0.0855,0.0408,0.0447
1891-02-01,4.9,0.22,0.3,7.9,3.62,196.03,8.8,600.88,11.93,1.0,4.16,0.08960000000000001,0.0433,0.0463
1891-03-01,4.81,0.22,0.3,7.99,3.62,190.14,8.7,585.04,11.96,1.0,4.12,0.0967,0.0444,0.052300000000000006
1891-04-01,4.97,0.22,0.31,8.09,3.62,194.15,8.59,599.6,11.98,1.0,4.09,0.10460000000000001,0.046900000000000004,0.057800000000000004
1891-05-01,4.95,0.22,0.31,7.99,3.61,195.68,8.7,606.53,12.29,1.0,4.15,0.098,0.0455,0.0525
1891-06-01,4.85,0.22,0.32,7.8,3.61,196.4,8.91,611.07,12.76,1.0,4.26,0.10800000000000001,0.0429,0.06509999999999999
1891-07-01,4.77,0.22,0.32,7.71,3.61,195.54,9.02,610.75,13.09,1.0,4.33,0.09939999999999999,0.04019999999999999,0.0592
1891-08-01,4.93,0.22,0.32,7.71,3.61,202.1,9.02,633.59,13.25,1.0,4.34,0.0959,0.0388,0.0571
1891-09-01,5.33,0.22,0.33,7.61,3.61,221.23,9.13,695.94,13.59,1.0,4.41,0.08410000000000001,0.0361,0.048
1891-10-01,5.33,0.22,0.33,7.61,3.61,221.23,9.13,698.33,13.77,1.0,4.42,0.08289999999999999,0.036000000000000004,0.046900000000000004
1891-11-01,5.25,0.22,0.34,7.52,3.6,220.67,9.25,698.99,14.11,1.0,4.49,0.08410000000000001,0.0333,0.0508
1891-12-01,5.41,0.22,0.34,7.52,3.6,227.39,9.25,722.74,14.29,1.0,4.51,0.07780000000000001,0.032,0.045899999999999996
1892-01-01,5.51,0.22,0.34,7.33,3.6,237.61,9.56,757.75,14.77,1.0,4.64,0.0766,0.0304,0.0462
1892-02-01,5.52,0.22,0.35,7.33,3.61,238.04,9.63,761.68,14.88,1.0,4.65,0.0774,0.0304,0.046900000000000004
1892-03-01,5.58,0.23,0.35,7.14,3.63,247.05,9.96,793.15,15.39,1.0,4.78,0.0735,0.0277,0.0458
1892-04-01,5.57,0.23,0.35,7.04,3.64,249.94,10.17,805.15,15.71,1.0,4.86,0.0745,0.025099999999999997,0.0495
1892-05-01,5.57,0.23,0.35,7.04,3.65,249.94,10.24,807.9,15.82,1.0,4.87,0.073,0.023799999999999998,0.049100000000000005
1892-06-01,5.54,0.23,0.36,7.04,3.66,248.59,10.32,806.33,15.93,1.0,4.88,0.0716,0.0226,0.049
1892-07-01,5.54,0.23,0.36,7.23,3.68,242.05,10.12,787.84,15.62,1.0,4.76,0.07690000000000001,0.0253,0.051500000000000004
1892-08-01,5.62,0.23,0.36,7.33,3.69,242.36,10.06,791.57,15.52,1.0,4.7,0.0808,0.0279,0.0529
1892-09-01,5.48,0.24,0.36,7.33,3.7,236.32,10.13,774.61,15.63,1.0,4.71,0.0825,0.026699999999999998,0.0558
1892-10-01,5.59,0.24,0.37,7.33,3.71,241.06,10.21,792.95,15.74,1.0,4.72,0.0696,0.0197,0.049800000000000004
1892-11-01,5.57,0.24,0.37,7.52,3.73,234.12,10.02,772.85,15.45,1.0,4.61,0.07200000000000001,0.025699999999999997,0.0463
1892-12-01,5.51,0.24,0.37,7.61,3.74,228.7,9.96,757.71,15.36,1.0,4.57,0.0708,0.0259,0.045
1893-01-01,5.61,0.24,0.36,7.9,3.75,224.44,9.63,746.24,14.43,1.0,4.41,0.077,0.0285,0.048499999999999995
1893-02-01,5.51,0.24,0.35,7.99,3.75,217.81,9.55,726.86,13.9,1.0,4.37,0.0795,0.0296,0.0499
1893-03-01,5.31,0.24,0.34,7.8,3.74,215.03,9.82,720.29,13.87,1.0,4.49,0.0802,0.0304,0.049800000000000004
1893-04-01,5.31,0.24,0.33,7.71,3.74,217.68,9.97,731.97,13.66,1.0,4.57,0.07429999999999999,0.028999999999999998,0.0453
1893-05-01,4.84,0.24,0.32,7.61,3.73,200.89,10.14,678.36,13.46,1.0,4.64,0.0833,0.029900000000000003,0.053399999999999996
1893-06-01,4.61,0.25,0.32,7.42,3.73,196.25,10.43,665.62,13.41,1.0,4.77,0.0796,0.027200000000000002,0.0524
1893-07-01,4.18,0.25,0.31,7.23,3.73,182.63,10.74,622.46,13.36,1.0,4.92,0.08220000000000001,0.024399999999999998,0.0579
1893-08-01,4.08,0.25,0.3,6.95,3.72,185.59,11.22,635.72,13.5,1.0,5.14,0.07690000000000001,0.020099999999999996,0.056799999999999996
1893-09-01,4.37,0.25,0.29,7.23,3.72,190.93,10.81,657.12,12.56,1.0,4.95,0.07,0.0229,0.047
1893-10-01,4.5,0.25,0.28,7.33,3.71,194.06,10.71,670.95,12.0,1.0,4.9,0.0659,0.0253,0.0406
1893-11-01,4.57,0.25,0.27,7.14,3.71,202.33,11.03,702.73,11.92,1.0,5.05,0.06309999999999999,0.023700000000000002,0.0394
1893-12-01,4.41,0.25,0.26,7.04,3.7,197.89,11.22,690.54,11.67,1.0,5.14,0.0702,0.0222,0.0481
1894-01-01,4.32,0.25,0.25,6.85,3.7,199.23,11.38,698.55,11.61,1.0,5.3,0.0688,0.0169,0.0519
1894-02-01,4.38,0.24,0.24,6.76,3.68,204.85,11.38,721.55,11.38,1.0,5.4,0.0604,0.0129,0.047599999999999996
1894-03-01,4.51,0.24,0.24,6.57,3.66,217.04,11.55,767.89,11.31,1.0,5.58,0.0552,0.0109,0.0443
1894-04-01,4.57,0.24,0.23,6.57,3.64,219.93,11.39,781.46,10.91,1.0,5.61,0.0576,0.0118,0.0458
1894-05-01,4.4,0.23,0.22,6.57,3.62,211.75,11.23,755.72,10.51,1.0,5.63,0.061799999999999994,0.0139,0.0479
1894-06-01,4.34,0.23,0.21,6.57,3.6,208.86,11.07,748.7,10.11,1.0,5.66,0.0634,0.0137,0.049699999999999994
1894-07-01,4.25,0.23,0.2,6.57,3.58,204.53,10.91,736.44,9.71,1.0,5.69,0.0699,0.0134,0.0565
1894-08-01,4.41,0.22,0.19,6.76,3.56,206.25,10.44,745.77,9.04,1.0,5.55,0.0713,0.0149,0.0564
1894-09-01,4.48,0.22,0.19,6.85,3.54,206.61,10.15,750.14,8.53,1.0,5.5,0.0745,0.0149,0.059500000000000004
1894-10-01,4.34,0.22,0.18,6.66,3.52,205.87,10.28,750.57,8.38,1.0,5.68,0.0809,0.0118,0.0691
1894-11-01,4.34,0.21,0.17,6.66,3.5,205.87,10.12,753.65,7.98,1.0,5.71,0.08410000000000001,0.009300000000000001,0.0748
1894-12-01,4.3,0.21,0.16,6.57,3.48,206.93,10.11,760.61,7.7,1.0,5.82,0.08449999999999999,0.0076,0.0768
1895-01-01,4.25,0.21,0.17,6.57,3.46,204.53,10.02,754.83,8.06,1.0,5.85,0.08800000000000001,0.0074,0.0806
1895-02-01,4.19,0.21,0.18,6.57,3.47,201.64,9.95,747.24,8.42,1.0,5.86,0.0941,0.0075,0.08650000000000001
1895-03-01,4.19,0.21,0.18,6.57,3.48,201.64,9.87,750.28,8.78,1.0,5.87,0.0983,0.0088,0.0894
1895-04-01,4.37,0.2,0.19,6.85,3.5,201.54,9.38,752.82,8.76,1.0,5.63,0.0969,0.013300000000000001,0.0836
1895-05-01,4.61,0.2,0.2,6.95,3.51,209.7,9.17,786.14,8.98,1.0,5.57,0.0882,0.0159,0.0723
1895-06-01,4.7,0.2,0.21,7.04,3.52,210.9,8.97,793.46,9.2,1.0,5.5,0.0888,0.0175,0.07139999999999999
1895-07-01,4.72,0.2,0.21,6.95,3.53,214.7,9.02,810.58,9.67,1.0,5.59,0.0902,0.016200000000000003,0.07400000000000001
1895-08-01,4.79,0.2,0.22,6.85,3.54,220.91,9.07,836.88,10.15,1.0,5.68,0.0898,0.0138,0.076
1895-09-01,4.82,0.2,0.23,6.85,3.55,222.29,8.99,844.96,10.49,1.0,5.69,0.0906,0.0151,0.0756
1895-10-01,4.75,0.19,0.24,6.85,3.57,219.06,8.91,835.51,10.84,1.0,5.7,0.09369999999999999,0.0152,0.0785
1895-11-01,4.59,0.19,0.24,6.85,3.58,211.69,8.84,810.18,11.18,1.0,5.71,0.0956,0.0141,0.0814
1895-12-01,4.32,0.19,0.25,6.76,3.59,202.04,8.89,776.09,11.69,1.0,5.8,0.102,0.011699999999999999,0.09029999999999999
1896-01-01,4.27,0.19,0.25,6.66,3.6,202.55,8.97,780.94,11.7,1.0,5.9,0.1054,0.0104,0.095
1896-02-01,4.45,0.19,0.24,6.57,3.58,214.15,9.06,828.57,11.71,1.0,6.01,0.0984,0.0086,0.0898
1896-03-01,4.38,0.19,0.24,6.57,3.57,210.78,9.02,818.45,11.55,1.0,6.04,0.0974,0.0083,0.0891
1896-04-01,4.42,0.19,0.24,6.47,3.55,215.84,9.12,841.02,11.56,1.0,6.15,0.0933,0.006500000000000001,0.0867
1896-05-01,4.4,0.19,0.23,6.37,3.53,218.07,9.21,852.7,11.56,1.0,6.27,0.08800000000000001,0.0036,0.08439999999999999
1896-06-01,4.32,0.19,0.23,6.28,3.52,217.35,9.31,852.91,11.57,1.0,6.39,0.0897,0.0018,0.08789999999999999
1896-07-01,4.04,0.18,0.23,6.28,3.5,203.26,9.27,800.66,11.41,1.0,6.42,0.0978,0.0049,0.09300000000000001
1896-08-01,3.81,0.18,0.22,6.28,3.48,191.69,9.22,758.11,11.23,1.0,6.45,0.1096,0.0023,0.1073
1896-09-01,4.01,0.18,0.22,6.28,3.47,201.75,9.18,800.93,11.07,1.0,6.48,0.106,0.0009,0.1051
1896-10-01,4.1,0.18,0.22,6.47,3.45,200.21,8.87,797.75,10.58,1.0,6.31,0.10099999999999999,0.0014000000000000002,0.09960000000000001
1896-11-01,4.38,0.18,0.21,6.66,3.43,207.77,8.58,830.73,10.12,1.0,6.16,0.098,0.0029,0.0951
1896-12-01,4.22,0.18,0.21,6.66,3.42,200.18,8.54,803.23,9.96,1.0,6.19,0.0999,0.0015,0.0983
1897-01-01,4.22,0.18,0.22,6.47,3.4,206.07,8.79,829.79,10.66,1.0,6.4,0.0947,-0.0006,0.0953
1897-02-01,4.18,0.18,0.23,6.47,3.4,204.12,8.79,824.88,11.07,1.0,6.42,0.08990000000000001,-0.0029,0.0928
1897-03-01,4.19,0.18,0.24,6.47,3.39,204.6,8.79,829.81,11.48,1.0,6.44,0.0796,-0.002,0.0816
1897-04-01,4.06,0.18,0.24,6.37,3.39,201.22,8.92,819.08,12.06,1.0,6.55,0.08199999999999999,-0.0036,0.08560000000000001
1897-05-01,4.08,0.18,0.25,6.28,3.38,205.27,9.06,838.66,12.66,1.0,6.67,0.0739,-0.0073,0.0812
1897-06-01,4.27,0.18,0.26,6.28,3.38,214.83,9.06,880.8,13.08,1.0,6.69,0.0645,-0.0085,0.073
1897-07-01,4.46,0.18,0.27,6.28,3.38,224.39,9.06,923.09,13.5,1.0,6.72,0.064,-0.0086,0.0726
1897-08-01,4.75,0.18,0.28,6.57,3.37,228.59,8.66,943.33,13.32,1.0,6.44,0.053899999999999997,-0.0043,0.0583
1897-09-01,4.98,0.18,0.29,6.76,3.37,232.91,8.42,964.05,13.33,1.0,6.28,0.051,-0.0016,0.0527
1897-10-01,4.82,0.18,0.29,6.66,3.36,228.64,8.54,949.35,13.91,1.0,6.39,0.0401,-0.0042,0.0443
1897-11-01,4.65,0.18,0.3,6.66,3.36,220.58,8.54,918.82,14.31,1.0,6.41,0.0421,-0.0002,0.042300000000000004
1897-12-01,4.75,0.18,0.31,6.66,3.35,225.32,8.54,941.54,14.71,1.0,6.43,0.047599999999999996,0.0018,0.0458
1898-01-01,4.88,0.18,0.31,6.66,3.35,231.49,8.62,970.31,14.86,1.0,6.45,0.050499999999999996,0.0028000000000000004,0.04769999999999999
1898-02-01,4.87,0.18,0.32,6.76,3.33,227.76,8.57,957.68,14.81,1.0,6.39,0.049699999999999994,0.0053,0.044500000000000005
1898-03-01,4.65,0.19,0.32,6.76,3.31,217.47,8.65,917.45,14.97,1.0,6.42,0.059000000000000004,0.0052,0.0538
1898-04-01,4.57,0.19,0.32,6.76,3.29,213.73,8.73,904.73,15.12,1.0,6.45,0.0654,0.0040999999999999995,0.061399999999999996
1898-05-01,4.87,0.19,0.33,7.23,3.27,212.78,8.23,903.6,14.27,1.0,6.05,0.0717,0.0109,0.0608
1898-06-01,5.06,0.19,0.33,6.76,3.25,236.65,8.89,1008.11,15.43,1.0,6.51,0.060599999999999994,0.0039000000000000003,0.0567
1898-07-01,5.08,0.19,0.33,6.66,3.23,240.98,9.09,1029.78,15.81,1.0,6.63,0.061500000000000006,0.0014000000000000002,0.0601
1898-08-01,5.27,0.19,0.34,6.66,3.2,249.99,9.17,1071.57,15.97,1.0,6.66,0.0622,0.0013,0.060899999999999996
1898-09-01,5.26,0.2,0.34,6.66,3.18,249.52,9.25,1072.84,16.13,1.0,6.69,0.0613,0.0013,0.0601
1898-10-01,5.15,0.2,0.34,6.66,3.16,244.3,9.33,1053.74,16.28,1.0,6.72,0.0638,0.0001,0.0637
1898-11-01,5.32,0.2,0.35,6.66,3.14,252.36,9.41,1091.91,16.45,1.0,6.75,0.0663,-0.001,0.0673
1898-12-01,5.65,0.2,0.35,6.76,3.12,264.24,9.35,1146.68,16.37,1.0,6.68,0.06269999999999999,-0.0007000000000000001,0.0634
1899-01-01,6.08,0.2,0.36,6.76,3.1,284.35,9.39,1237.34,16.87,1.0,6.71,0.0565,0.0003,0.0562
1899-02-01,6.31,0.2,0.37,6.95,3.1,287.02,9.17,1252.3,16.91,1.0,6.54,0.051500000000000004,0.0021,0.049400000000000006
1899-03-01,6.4,0.2,0.38,6.95,3.11,291.12,9.21,1273.51,17.4,1.0,6.56,0.051500000000000004,0.002,0.0495
1899-04-01,6.48,0.2,0.39,7.04,3.11,290.77,9.12,1275.33,17.65,1.0,6.48,0.0542,0.0013,0.0529
1899-05-01,6.21,0.2,0.4,7.04,3.12,278.66,9.16,1225.54,18.14,1.0,6.5,0.061200000000000004,0.0003,0.060899999999999996
1899-06-01,6.07,0.21,0.42,7.14,3.12,268.74,9.08,1185.26,18.37,1.0,6.42,0.0659,0.0006,0.0653
1899-07-01,6.28,0.21,0.43,7.23,3.13,274.38,8.99,1213.44,18.6,1.0,6.35,0.0653,0.0019,0.0634
1899-08-01,6.44,0.21,0.44,7.33,3.13,277.72,8.91,1231.48,18.83,1.0,6.29,0.0655,0.0022,0.0633
1899-09-01,6.37,0.21,0.45,7.61,3.13,264.4,8.61,1175.6,18.57,1.0,6.06,0.0699,0.005,0.0649
1899-10-01,6.34,0.21,0.46,7.71,3.14,259.91,8.54,1158.78,18.79,1.0,6.0,0.0702,0.0043,0.0659
1899-11-01,6.46,0.21,0.47,7.8,3.14,261.59,8.47,1169.46,19.0,1.0,5.94,0.068,0.0046,0.0634
1899-12-01,6.02,0.21,0.48,7.9,3.15,240.84,8.4,1079.81,19.2,1.0,5.88,0.07719999999999999,0.0048,0.0724
1900-01-01,6.1,0.22,0.48,7.9,3.15,244.04,8.7,1097.41,19.2,1.0,5.9,0.0745,0.0058,0.0688
1900-02-01,6.21,0.23,0.48,7.99,3.15,245.48,8.89,1107.23,18.97,1.0,5.84,0.0701,0.0069,0.06309999999999999
1900-03-01,6.26,0.23,0.48,7.99,3.14,247.46,9.19,1119.6,18.97,1.0,5.86,0.0699,0.005,0.06480000000000001
1900-04-01,6.34,0.24,0.48,7.99,3.14,250.62,9.49,1137.48,18.97,1.0,5.88,0.065,0.0040999999999999995,0.060899999999999996
1900-05-01,6.04,0.25,0.48,7.8,3.13,244.59,10.02,1113.88,19.44,1.0,6.04,0.0679,0.0034999999999999996,0.0644
1900-06-01,5.86,0.26,0.48,7.71,3.13,240.23,10.45,1098.0,19.68,1.0,6.13,0.06559999999999999,0.0032,0.062400000000000004
1900-07-01,5.86,0.26,0.48,7.8,3.13,237.3,10.63,1088.65,19.44,1.0,6.08,0.061500000000000006,0.0044,0.057
1900-08-01,5.94,0.27,0.48,7.71,3.12,243.51,11.07,1121.37,19.68,1.0,6.17,0.062400000000000004,0.0042,0.0582
1900-09-01,5.8,0.28,0.48,7.8,3.12,234.87,11.24,1085.9,19.44,1.0,6.11,0.068,0.0064,0.0616
1900-10-01,6.01,0.29,0.48,7.71,3.11,246.38,11.68,1143.61,19.68,1.0,6.21,0.0709,0.008100000000000001,0.06280000000000001
1900-11-01,6.48,0.29,0.48,7.71,3.11,265.64,11.99,1237.68,19.68,1.0,6.22,0.065,0.0102,0.0548
1900-12-01,6.87,0.3,0.48,7.61,3.1,285.15,12.45,1333.41,19.92,1.0,6.32,0.0545,0.0089,0.045599999999999995
1901-01-01,7.07,0.3,0.48,7.71,3.1,289.83,12.37,1360.11,19.75,1.0,6.26,0.0554,0.0101,0.0453
1901-02-01,7.25,0.3,0.48,7.61,3.11,300.93,12.59,1417.09,20.06,1.0,6.35,0.0567,0.012199999999999999,0.044500000000000005
1901-03-01,7.51,0.31,0.49,7.61,3.11,311.72,12.66,1472.88,20.13,1.0,6.37,0.0507,0.011200000000000002,0.0395
1901-04-01,8.14,0.31,0.49,7.52,3.12,342.14,12.89,1621.72,20.46,1.0,6.46,0.044000000000000004,0.013300000000000001,0.030699999999999998
1901-05-01,7.73,0.31,0.49,7.52,3.13,324.91,12.96,1545.16,20.52,1.0,6.47,0.051699999999999996,0.0134,0.0383
1901-06-01,8.5,0.31,0.49,7.52,3.13,357.27,13.03,1704.24,20.6,1.0,6.49,0.043899999999999995,0.013500000000000002,0.0304
1901-07-01,7.93,0.31,0.49,7.61,3.14,329.15,12.94,1575.22,20.41,1.0,6.42,0.051,0.0138,0.037200000000000004
1901-08-01,8.04,0.31,0.49,7.71,3.15,329.6,12.84,1582.48,20.22,1.0,6.35,0.0425,0.012,0.030600000000000002
1901-09-01,8.0,0.32,0.5,7.8,3.15,323.96,12.76,1560.5,20.04,1.0,6.29,0.037599999999999995,0.0123,0.0253
1901-10-01,7.91,0.32,0.5,7.8,3.16,320.31,12.82,1548.1,20.11,1.0,6.3,0.0394,0.0124,0.0271
1901-11-01,8.08,0.32,0.5,7.9,3.17,323.25,12.73,1567.44,19.94,1.0,6.24,0.0438,0.0148,0.028999999999999998
1901-12-01,7.95,0.32,0.5,7.99,3.17,314.27,12.65,1528.98,19.77,1.0,6.17,0.0484,0.0171,0.031200000000000002
1902-01-01,8.12,0.32,0.51,7.9,3.18,324.85,12.83,1585.69,20.44,1.0,6.26,0.044000000000000004,0.015,0.0291
1902-02-01,8.19,0.32,0.52,7.9,3.19,327.65,12.87,1604.59,20.87,1.0,6.27,0.041299999999999996,0.0138,0.0275
1902-03-01,8.2,0.32,0.53,7.9,3.2,328.05,12.9,1611.82,21.3,1.0,6.28,0.0421,0.0116,0.0305
1902-04-01,8.48,0.32,0.54,7.99,3.21,335.22,12.78,1652.25,21.48,1.0,6.22,0.04,0.0096,0.0304
1902-05-01,8.46,0.32,0.55,8.09,3.22,330.49,12.66,1634.16,21.65,1.0,6.16,0.0415,0.010700000000000001,0.0308
1902-06-01,8.41,0.33,0.57,8.18,3.23,324.72,12.55,1610.78,21.82,1.0,6.1,0.0444,0.0127,0.0317
1902-07-01,8.6,0.33,0.58,8.18,3.24,332.06,12.58,1652.38,22.23,1.0,6.11,0.042300000000000004,0.0126,0.0297
1902-08-01,8.83,0.33,0.59,8.09,3.25,344.95,12.76,1721.82,22.92,1.0,6.19,0.0398,0.0103,0.029500000000000002
1902-09-01,8.85,0.33,0.6,8.18,3.26,341.71,12.65,1710.91,23.07,1.0,6.13,0.0404,0.0103,0.03
1902-10-01,8.57,0.33,0.61,8.75,3.27,309.32,11.85,1553.67,21.96,1.0,5.74,0.0507,0.0171,0.0336
1902-11-01,8.24,0.33,0.62,8.47,3.28,307.43,12.28,1549.35,23.1,1.0,5.95,0.050199999999999995,0.013600000000000001,0.0366
1902-12-01,8.05,0.33,0.63,8.56,3.29,297.01,12.18,1501.91,23.24,1.0,5.89,0.051100000000000007,0.015600000000000001,0.0355
1903-01-01,8.46,0.33,0.62,8.66,3.3,308.7,12.1,1566.16,22.69,1.0,5.84,0.0452,0.015600000000000001,0.0296
1903-02-01,8.41,0.33,0.61,8.66,3.31,306.88,12.16,1562.05,22.38,1.0,5.85,0.042199999999999994,0.0159,0.0263
1903-03-01,8.08,0.34,0.61,8.37,3.32,304.89,12.64,1557.27,22.83,1.0,6.06,0.040999999999999995,0.0129,0.0281
1903-04-01,7.75,0.34,0.6,8.37,3.33,292.43,12.7,1499.08,22.52,1.0,6.08,0.0453,0.013300000000000001,0.0321
1903-05-01,7.6,0.34,0.59,8.18,3.33,293.44,13.06,1509.84,22.71,1.0,6.23,0.0432,0.0123,0.030899999999999997
1903-06-01,7.18,0.34,0.58,8.18,3.34,277.23,13.13,1432.03,22.39,1.0,6.24,0.042800000000000005,0.0116,0.031200000000000002
1903-07-01,6.85,0.34,0.57,8.18,3.35,264.49,13.19,1371.89,22.07,1.0,6.26,0.0482,0.011000000000000001,0.037200000000000004
1903-08-01,6.63,0.34,0.56,8.18,3.36,255.99,13.26,1333.56,21.75,1.0,6.27,0.054400000000000004,0.0113,0.0431
1903-09-01,6.47,0.35,0.56,8.28,3.37,246.94,13.17,1292.13,21.18,1.0,6.21,0.0582,0.0118,0.0464
1903-10-01,6.26,0.35,0.55,8.18,3.38,241.71,13.39,1270.57,21.11,1.0,6.3,0.0571,0.011000000000000001,0.0461
1903-11-01,6.28,0.35,0.54,8.09,3.38,245.33,13.61,1295.58,21.03,1.0,6.38,0.0518,0.0091,0.0426
1903-12-01,6.57,0.35,0.53,8.09,3.39,256.66,13.67,1361.43,20.7,1.0,6.4,0.048,0.0105,0.0375
1904-01-01,6.68,0.35,0.53,8.28,3.4,254.96,13.23,1358.25,20.1,1.0,6.26,0.053,0.0132,0.0398
